text,path,num_frames,width,height,trajectory_maps_path,videoid,mask_start_index,mask_end_index,box_path
,/datadrive2/MOSE_release/train/JPEGImages/34535f5f,65,1920,928,/datadrive2/MOSE_release/train/Annotations/34535f5f,34535f5f,0,64,/datadrive2/MOSE_release/train/Boxes/34535f5f
,/datadrive2/MOSE_release/train/JPEGImages/34a5f964,89,1920,1080,/datadrive2/MOSE_release/train/Annotations/34a5f964,34a5f964,0,88,/datadrive2/MOSE_release/train/Boxes/34a5f964
,/datadrive2/MOSE_release/train/JPEGImages/34ccea00,84,640,640,/datadrive2/MOSE_release/train/Annotations/34ccea00,34ccea00,0,83,/datadrive2/MOSE_release/train/Boxes/34ccea00
,/datadrive2/MOSE_release/train/JPEGImages/356e0fcb,71,1920,945,/datadrive2/MOSE_release/train/Annotations/356e0fcb,356e0fcb,0,70,/datadrive2/MOSE_release/train/Boxes/356e0fcb
,/datadrive2/MOSE_release/train/JPEGImages/3588ea03,64,828,471,/datadrive2/MOSE_release/train/Annotations/3588ea03,3588ea03,0,63,/datadrive2/MOSE_release/train/Boxes/3588ea03
,/datadrive2/MOSE_release/train/JPEGImages/359003f8,266,2336,1080,/datadrive2/MOSE_release/train/Annotations/359003f8,359003f8,0,265,/datadrive2/MOSE_release/train/Boxes/359003f8
,/datadrive2/MOSE_release/train/JPEGImages/3592425a,47,3840,2160,/datadrive2/MOSE_release/train/Annotations/3592425a,3592425a,0,46,/datadrive2/MOSE_release/train/Boxes/3592425a
,/datadrive2/MOSE_release/train/JPEGImages/35e0ca09,150,1920,1080,/datadrive2/MOSE_release/train/Annotations/35e0ca09,35e0ca09,0,149,/datadrive2/MOSE_release/train/Boxes/35e0ca09
,/datadrive2/MOSE_release/train/JPEGImages/3657c62b,43,960,544,/datadrive2/MOSE_release/train/Annotations/3657c62b,3657c62b,0,42,/datadrive2/MOSE_release/train/Boxes/3657c62b
,/datadrive2/MOSE_release/train/JPEGImages/36cc4055,53,1104,544,/datadrive2/MOSE_release/train/Annotations/36cc4055,36cc4055,0,52,/datadrive2/MOSE_release/train/Boxes/36cc4055
,/datadrive2/MOSE_release/train/JPEGImages/36dcb93f,61,1088,722,/datadrive2/MOSE_release/train/Annotations/36dcb93f,36dcb93f,0,60,/datadrive2/MOSE_release/train/Boxes/36dcb93f
,/datadrive2/MOSE_release/train/JPEGImages/3722f6fe,19,544,315,/datadrive2/MOSE_release/train/Annotations/3722f6fe,3722f6fe,0,18,/datadrive2/MOSE_release/train/Boxes/3722f6fe
,/datadrive2/MOSE_release/train/JPEGImages/37303a3b,48,1920,1080,/datadrive2/MOSE_release/train/Annotations/37303a3b,37303a3b,0,47,/datadrive2/MOSE_release/train/Boxes/37303a3b
,/datadrive2/MOSE_release/train/JPEGImages/37549a79,30,1280,648,/datadrive2/MOSE_release/train/Annotations/37549a79,37549a79,0,29,/datadrive2/MOSE_release/train/Boxes/37549a79
,/datadrive2/MOSE_release/train/JPEGImages/376dd830,18,1080,1920,/datadrive2/MOSE_release/train/Annotations/376dd830,376dd830,0,17,/datadrive2/MOSE_release/train/Boxes/376dd830
,/datadrive2/MOSE_release/train/JPEGImages/378430d5,23,550,360,/datadrive2/MOSE_release/train/Annotations/378430d5,378430d5,0,22,/datadrive2/MOSE_release/train/Boxes/378430d5
,/datadrive2/MOSE_release/train/JPEGImages/3784e3f6,16,1280,720,/datadrive2/MOSE_release/train/Annotations/3784e3f6,3784e3f6,0,15,/datadrive2/MOSE_release/train/Boxes/3784e3f6
,/datadrive2/MOSE_release/train/JPEGImages/37af282a,52,1100,720,/datadrive2/MOSE_release/train/Annotations/37af282a,37af282a,0,51,/datadrive2/MOSE_release/train/Boxes/37af282a
,/datadrive2/MOSE_release/train/JPEGImages/37af9ac1,300,1920,994,/datadrive2/MOSE_release/train/Annotations/37af9ac1,37af9ac1,0,299,/datadrive2/MOSE_release/train/Boxes/37af9ac1
,/datadrive2/MOSE_release/train/JPEGImages/37b07a28,62,1920,1080,/datadrive2/MOSE_release/train/Annotations/37b07a28,37b07a28,0,61,/datadrive2/MOSE_release/train/Boxes/37b07a28
,/datadrive2/MOSE_release/train/JPEGImages/37bb38fe,152,1920,945,/datadrive2/MOSE_release/train/Annotations/37bb38fe,37bb38fe,0,151,/datadrive2/MOSE_release/train/Boxes/37bb38fe
,/datadrive2/MOSE_release/train/JPEGImages/37bf7edf,90,1280,620,/datadrive2/MOSE_release/train/Annotations/37bf7edf,37bf7edf,0,89,/datadrive2/MOSE_release/train/Boxes/37bf7edf
,/datadrive2/MOSE_release/train/JPEGImages/38030c69,25,1920,1080,/datadrive2/MOSE_release/train/Annotations/38030c69,38030c69,0,24,/datadrive2/MOSE_release/train/Boxes/38030c69
,/datadrive2/MOSE_release/train/JPEGImages/38568758,13,1920,944,/datadrive2/MOSE_release/train/Annotations/38568758,38568758,0,12,/datadrive2/MOSE_release/train/Boxes/38568758
,/datadrive2/MOSE_release/train/JPEGImages/395224b3,22,1920,896,/datadrive2/MOSE_release/train/Annotations/395224b3,395224b3,0,21,/datadrive2/MOSE_release/train/Boxes/395224b3
,/datadrive2/MOSE_release/train/JPEGImages/398d41f5,60,1918,972,/datadrive2/MOSE_release/train/Annotations/398d41f5,398d41f5,0,59,/datadrive2/MOSE_release/train/Boxes/398d41f5
,/datadrive2/MOSE_release/train/JPEGImages/39cc637e,43,720,1280,/datadrive2/MOSE_release/train/Annotations/39cc637e,39cc637e,0,42,/datadrive2/MOSE_release/train/Boxes/39cc637e
,/datadrive2/MOSE_release/train/JPEGImages/3a407bd9,30,1280,720,/datadrive2/MOSE_release/train/Annotations/3a407bd9,3a407bd9,0,29,/datadrive2/MOSE_release/train/Boxes/3a407bd9
,/datadrive2/MOSE_release/train/JPEGImages/3a670b81,54,1076,720,/datadrive2/MOSE_release/train/Annotations/3a670b81,3a670b81,0,53,/datadrive2/MOSE_release/train/Boxes/3a670b81
,/datadrive2/MOSE_release/train/JPEGImages/3a6e6ace,175,1920,994,/datadrive2/MOSE_release/train/Annotations/3a6e6ace,3a6e6ace,0,174,/datadrive2/MOSE_release/train/Boxes/3a6e6ace
,/datadrive2/MOSE_release/train/JPEGImages/3a739934,45,1050,720,/datadrive2/MOSE_release/train/Annotations/3a739934,3a739934,0,44,/datadrive2/MOSE_release/train/Boxes/3a739934
,/datadrive2/MOSE_release/train/JPEGImages/3a8ddc0a,34,1280,720,/datadrive2/MOSE_release/train/Annotations/3a8ddc0a,3a8ddc0a,0,33,/datadrive2/MOSE_release/train/Boxes/3a8ddc0a
,/datadrive2/MOSE_release/train/JPEGImages/3aab2d13,38,448,960,/datadrive2/MOSE_release/train/Annotations/3aab2d13,3aab2d13,0,37,/datadrive2/MOSE_release/train/Boxes/3aab2d13
,/datadrive2/MOSE_release/train/JPEGImages/3ab5abc1,4,1920,975,/datadrive2/MOSE_release/train/Annotations/3ab5abc1,3ab5abc1,0,3,/datadrive2/MOSE_release/train/Boxes/3ab5abc1
,/datadrive2/MOSE_release/train/JPEGImages/3ae0bc5d,43,1920,872,/datadrive2/MOSE_release/train/Annotations/3ae0bc5d,3ae0bc5d,0,42,/datadrive2/MOSE_release/train/Boxes/3ae0bc5d
,/datadrive2/MOSE_release/train/JPEGImages/3afd02d7,11,1920,945,/datadrive2/MOSE_release/train/Annotations/3afd02d7,3afd02d7,0,10,/datadrive2/MOSE_release/train/Boxes/3afd02d7
,/datadrive2/MOSE_release/train/JPEGImages/3b19c5c3,73,1280,720,/datadrive2/MOSE_release/train/Annotations/3b19c5c3,3b19c5c3,0,72,/datadrive2/MOSE_release/train/Boxes/3b19c5c3
,/datadrive2/MOSE_release/train/JPEGImages/3b1a4616,40,572,328,/datadrive2/MOSE_release/train/Annotations/3b1a4616,3b1a4616,0,39,/datadrive2/MOSE_release/train/Boxes/3b1a4616
,/datadrive2/MOSE_release/train/JPEGImages/3b671a61,36,1080,1920,/datadrive2/MOSE_release/train/Annotations/3b671a61,3b671a61,0,35,/datadrive2/MOSE_release/train/Boxes/3b671a61
,/datadrive2/MOSE_release/train/JPEGImages/3b97c07b,53,1920,1080,/datadrive2/MOSE_release/train/Annotations/3b97c07b,3b97c07b,0,52,/datadrive2/MOSE_release/train/Boxes/3b97c07b
,/datadrive2/MOSE_release/train/JPEGImages/3ba93641,35,1920,1080,/datadrive2/MOSE_release/train/Annotations/3ba93641,3ba93641,0,34,/datadrive2/MOSE_release/train/Boxes/3ba93641
,/datadrive2/MOSE_release/train/JPEGImages/3bd7facd,55,1920,945,/datadrive2/MOSE_release/train/Annotations/3bd7facd,3bd7facd,0,54,/datadrive2/MOSE_release/train/Boxes/3bd7facd
,/datadrive2/MOSE_release/train/JPEGImages/3bfa8379,46,1920,1080,/datadrive2/MOSE_release/train/Annotations/3bfa8379,3bfa8379,0,45,/datadrive2/MOSE_release/train/Boxes/3bfa8379
,/datadrive2/MOSE_release/train/JPEGImages/3c4b6736,48,1920,1080,/datadrive2/MOSE_release/train/Annotations/3c4b6736,3c4b6736,0,47,/datadrive2/MOSE_release/train/Boxes/3c4b6736
,/datadrive2/MOSE_release/train/JPEGImages/3c87888e,30,1652,1080,/datadrive2/MOSE_release/train/Annotations/3c87888e,3c87888e,0,29,/datadrive2/MOSE_release/train/Boxes/3c87888e
,/datadrive2/MOSE_release/train/JPEGImages/3cf0da1f,3,1080,853,/datadrive2/MOSE_release/train/Annotations/3cf0da1f,3cf0da1f,0,2,/datadrive2/MOSE_release/train/Boxes/3cf0da1f
,/datadrive2/MOSE_release/train/JPEGImages/3d08dadd,30,1709,820,/datadrive2/MOSE_release/train/Annotations/3d08dadd,3d08dadd,0,29,/datadrive2/MOSE_release/train/Boxes/3d08dadd
,/datadrive2/MOSE_release/train/JPEGImages/3d828137,12,960,544,/datadrive2/MOSE_release/train/Annotations/3d828137,3d828137,0,11,/datadrive2/MOSE_release/train/Boxes/3d828137
,/datadrive2/MOSE_release/train/JPEGImages/3d9a7023,29,960,528,/datadrive2/MOSE_release/train/Annotations/3d9a7023,3d9a7023,0,28,/datadrive2/MOSE_release/train/Boxes/3d9a7023
,/datadrive2/MOSE_release/train/JPEGImages/3da63bd5,64,1920,1080,/datadrive2/MOSE_release/train/Annotations/3da63bd5,3da63bd5,0,63,/datadrive2/MOSE_release/train/Boxes/3da63bd5
,/datadrive2/MOSE_release/train/JPEGImages/3e5ad020,54,1280,720,/datadrive2/MOSE_release/train/Annotations/3e5ad020,3e5ad020,0,53,/datadrive2/MOSE_release/train/Boxes/3e5ad020
,/datadrive2/MOSE_release/train/JPEGImages/3ea2f7f2,99,960,544,/datadrive2/MOSE_release/train/Annotations/3ea2f7f2,3ea2f7f2,0,98,/datadrive2/MOSE_release/train/Boxes/3ea2f7f2
,/datadrive2/MOSE_release/train/JPEGImages/3f003746,30,1280,662,/datadrive2/MOSE_release/train/Annotations/3f003746,3f003746,0,29,/datadrive2/MOSE_release/train/Boxes/3f003746
,/datadrive2/MOSE_release/train/JPEGImages/3f09f5c9,113,1920,994,/datadrive2/MOSE_release/train/Annotations/3f09f5c9,3f09f5c9,0,112,/datadrive2/MOSE_release/train/Boxes/3f09f5c9
,/datadrive2/MOSE_release/train/JPEGImages/3f313a2f,13,1920,1080,/datadrive2/MOSE_release/train/Annotations/3f313a2f,3f313a2f,0,12,/datadrive2/MOSE_release/train/Boxes/3f313a2f
,/datadrive2/MOSE_release/train/JPEGImages/3f54a330,28,2340,1080,/datadrive2/MOSE_release/train/Annotations/3f54a330,3f54a330,0,27,/datadrive2/MOSE_release/train/Boxes/3f54a330
,/datadrive2/MOSE_release/train/JPEGImages/3f849de8,12,720,1280,/datadrive2/MOSE_release/train/Annotations/3f849de8,3f849de8,0,11,/datadrive2/MOSE_release/train/Boxes/3f849de8
,/datadrive2/MOSE_release/train/JPEGImages/3ff48b8b,51,966,622,/datadrive2/MOSE_release/train/Annotations/3ff48b8b,3ff48b8b,0,50,/datadrive2/MOSE_release/train/Boxes/3ff48b8b
,/datadrive2/MOSE_release/train/JPEGImages/4017d1b3,25,1920,944,/datadrive2/MOSE_release/train/Annotations/4017d1b3,4017d1b3,0,24,/datadrive2/MOSE_release/train/Boxes/4017d1b3
,/datadrive2/MOSE_release/train/JPEGImages/4023fc77,48,1494,1080,/datadrive2/MOSE_release/train/Annotations/4023fc77,4023fc77,0,47,/datadrive2/MOSE_release/train/Boxes/4023fc77
,/datadrive2/MOSE_release/train/JPEGImages/404e4c58,63,828,471,/datadrive2/MOSE_release/train/Annotations/404e4c58,404e4c58,0,62,/datadrive2/MOSE_release/train/Boxes/404e4c58
,/datadrive2/MOSE_release/train/JPEGImages/405c6000,106,720,720,/datadrive2/MOSE_release/train/Annotations/405c6000,405c6000,0,105,/datadrive2/MOSE_release/train/Boxes/405c6000
,/datadrive2/MOSE_release/train/JPEGImages/405e3ee7,41,1280,720,/datadrive2/MOSE_release/train/Annotations/405e3ee7,405e3ee7,0,40,/datadrive2/MOSE_release/train/Boxes/405e3ee7
,/datadrive2/MOSE_release/train/JPEGImages/406165ff,33,1920,1080,/datadrive2/MOSE_release/train/Annotations/406165ff,406165ff,0,32,/datadrive2/MOSE_release/train/Boxes/406165ff
,/datadrive2/MOSE_release/train/JPEGImages/409dcb8a,166,1280,720,/datadrive2/MOSE_release/train/Annotations/409dcb8a,409dcb8a,0,165,/datadrive2/MOSE_release/train/Boxes/409dcb8a
,/datadrive2/MOSE_release/train/JPEGImages/40c47fa3,28,1920,994,/datadrive2/MOSE_release/train/Annotations/40c47fa3,40c47fa3,0,27,/datadrive2/MOSE_release/train/Boxes/40c47fa3
,/datadrive2/MOSE_release/train/JPEGImages/414ca58b,55,1280,530,/datadrive2/MOSE_release/train/Annotations/414ca58b,414ca58b,0,54,/datadrive2/MOSE_release/train/Boxes/414ca58b
,/datadrive2/MOSE_release/train/JPEGImages/4190c83a,43,960,544,/datadrive2/MOSE_release/train/Annotations/4190c83a,4190c83a,0,42,/datadrive2/MOSE_release/train/Boxes/4190c83a
,/datadrive2/MOSE_release/train/JPEGImages/41c8d0d2,27,848,480,/datadrive2/MOSE_release/train/Annotations/41c8d0d2,41c8d0d2,0,26,/datadrive2/MOSE_release/train/Boxes/41c8d0d2
,/datadrive2/MOSE_release/train/JPEGImages/41dae436,45,1440,711,/datadrive2/MOSE_release/train/Annotations/41dae436,41dae436,0,44,/datadrive2/MOSE_release/train/Boxes/41dae436
,/datadrive2/MOSE_release/train/JPEGImages/423a50e6,78,1778,1080,/datadrive2/MOSE_release/train/Annotations/423a50e6,423a50e6,0,77,/datadrive2/MOSE_release/train/Boxes/423a50e6
,/datadrive2/MOSE_release/train/JPEGImages/42ff84a5,40,960,544,/datadrive2/MOSE_release/train/Annotations/42ff84a5,42ff84a5,0,39,/datadrive2/MOSE_release/train/Boxes/42ff84a5
,/datadrive2/MOSE_release/train/JPEGImages/43030c4c,150,1270,720,/datadrive2/MOSE_release/train/Annotations/43030c4c,43030c4c,0,149,/datadrive2/MOSE_release/train/Boxes/43030c4c
,/datadrive2/MOSE_release/train/JPEGImages/43199a98,62,960,544,/datadrive2/MOSE_release/train/Annotations/43199a98,43199a98,0,61,/datadrive2/MOSE_release/train/Boxes/43199a98
,/datadrive2/MOSE_release/train/JPEGImages/4344808d,492,1536,1080,/datadrive2/MOSE_release/train/Annotations/4344808d,4344808d,0,491,/datadrive2/MOSE_release/train/Boxes/4344808d
,/datadrive2/MOSE_release/train/JPEGImages/4385b2c4,67,1920,1088,/datadrive2/MOSE_release/train/Annotations/4385b2c4,4385b2c4,0,66,/datadrive2/MOSE_release/train/Boxes/4385b2c4
,/datadrive2/MOSE_release/train/JPEGImages/43c04ad2,23,720,1280,/datadrive2/MOSE_release/train/Annotations/43c04ad2,43c04ad2,0,22,/datadrive2/MOSE_release/train/Boxes/43c04ad2
,/datadrive2/MOSE_release/train/JPEGImages/43dc67f7,90,1280,720,/datadrive2/MOSE_release/train/Annotations/43dc67f7,43dc67f7,0,89,/datadrive2/MOSE_release/train/Boxes/43dc67f7
,/datadrive2/MOSE_release/train/JPEGImages/440d5072,21,1920,886,/datadrive2/MOSE_release/train/Annotations/440d5072,440d5072,0,20,/datadrive2/MOSE_release/train/Boxes/440d5072
,/datadrive2/MOSE_release/train/JPEGImages/4411fdee,14,1920,1080,/datadrive2/MOSE_release/train/Annotations/4411fdee,4411fdee,0,13,/datadrive2/MOSE_release/train/Boxes/4411fdee
,/datadrive2/MOSE_release/train/JPEGImages/4414cd3a,34,1920,975,/datadrive2/MOSE_release/train/Annotations/4414cd3a,4414cd3a,0,33,/datadrive2/MOSE_release/train/Boxes/4414cd3a
,/datadrive2/MOSE_release/train/JPEGImages/442ffb54,30,1652,1080,/datadrive2/MOSE_release/train/Annotations/442ffb54,442ffb54,0,29,/datadrive2/MOSE_release/train/Boxes/442ffb54
,/datadrive2/MOSE_release/train/JPEGImages/443332ce,5,1920,1080,/datadrive2/MOSE_release/train/Annotations/443332ce,443332ce,0,4,/datadrive2/MOSE_release/train/Boxes/443332ce
,/datadrive2/MOSE_release/train/JPEGImages/44476e77,118,1920,1080,/datadrive2/MOSE_release/train/Annotations/44476e77,44476e77,0,117,/datadrive2/MOSE_release/train/Boxes/44476e77
,/datadrive2/MOSE_release/train/JPEGImages/4455104a,3,1280,720,/datadrive2/MOSE_release/train/Annotations/4455104a,4455104a,0,2,/datadrive2/MOSE_release/train/Boxes/4455104a
,/datadrive2/MOSE_release/train/JPEGImages/4539b907,66,1280,648,/datadrive2/MOSE_release/train/Annotations/4539b907,4539b907,0,65,/datadrive2/MOSE_release/train/Boxes/4539b907
,/datadrive2/MOSE_release/train/JPEGImages/45572497,60,1920,1080,/datadrive2/MOSE_release/train/Annotations/45572497,45572497,0,59,/datadrive2/MOSE_release/train/Boxes/45572497
,/datadrive2/MOSE_release/train/JPEGImages/460945aa,95,2340,1080,/datadrive2/MOSE_release/train/Annotations/460945aa,460945aa,0,94,/datadrive2/MOSE_release/train/Boxes/460945aa
,/datadrive2/MOSE_release/train/JPEGImages/464066da,37,1920,972,/datadrive2/MOSE_release/train/Annotations/464066da,464066da,0,36,/datadrive2/MOSE_release/train/Boxes/464066da
,/datadrive2/MOSE_release/train/JPEGImages/46705bb3,9,1920,1080,/datadrive2/MOSE_release/train/Annotations/46705bb3,46705bb3,0,8,/datadrive2/MOSE_release/train/Boxes/46705bb3
,/datadrive2/MOSE_release/train/JPEGImages/467bca9c,8,1766,944,/datadrive2/MOSE_release/train/Annotations/467bca9c,467bca9c,0,7,/datadrive2/MOSE_release/train/Boxes/467bca9c
,/datadrive2/MOSE_release/train/JPEGImages/46a502de,45,1280,720,/datadrive2/MOSE_release/train/Annotations/46a502de,46a502de,0,44,/datadrive2/MOSE_release/train/Boxes/46a502de
,/datadrive2/MOSE_release/train/JPEGImages/46d140ea,240,1920,1080,/datadrive2/MOSE_release/train/Annotations/46d140ea,46d140ea,0,239,/datadrive2/MOSE_release/train/Boxes/46d140ea
,/datadrive2/MOSE_release/train/JPEGImages/46e00caf,133,887,720,/datadrive2/MOSE_release/train/Annotations/46e00caf,46e00caf,0,132,/datadrive2/MOSE_release/train/Boxes/46e00caf
,/datadrive2/MOSE_release/train/JPEGImages/47891b4c,47,1920,994,/datadrive2/MOSE_release/train/Annotations/47891b4c,47891b4c,0,46,/datadrive2/MOSE_release/train/Boxes/47891b4c
,/datadrive2/MOSE_release/train/JPEGImages/4795259b,60,1280,720,/datadrive2/MOSE_release/train/Annotations/4795259b,4795259b,0,59,/datadrive2/MOSE_release/train/Boxes/4795259b
,/datadrive2/MOSE_release/train/JPEGImages/48017512,35,1920,1080,/datadrive2/MOSE_release/train/Annotations/48017512,48017512,0,34,/datadrive2/MOSE_release/train/Boxes/48017512
,/datadrive2/MOSE_release/train/JPEGImages/484d48a3,96,1280,720,/datadrive2/MOSE_release/train/Annotations/484d48a3,484d48a3,0,95,/datadrive2/MOSE_release/train/Boxes/484d48a3
,/datadrive2/MOSE_release/train/JPEGImages/48e0bd39,46,2160,1080,/datadrive2/MOSE_release/train/Annotations/48e0bd39,48e0bd39,0,45,/datadrive2/MOSE_release/train/Boxes/48e0bd39
,/datadrive2/MOSE_release/train/JPEGImages/48e2afc5,73,912,436,/datadrive2/MOSE_release/train/Annotations/48e2afc5,48e2afc5,0,72,/datadrive2/MOSE_release/train/Boxes/48e2afc5
,/datadrive2/MOSE_release/train/JPEGImages/48e7cafe,13,1920,944,/datadrive2/MOSE_release/train/Annotations/48e7cafe,48e7cafe,0,12,/datadrive2/MOSE_release/train/Boxes/48e7cafe
,/datadrive2/MOSE_release/train/JPEGImages/48fd97a6,20,1080,1920,/datadrive2/MOSE_release/train/Annotations/48fd97a6,48fd97a6,0,19,/datadrive2/MOSE_release/train/Boxes/48fd97a6
,/datadrive2/MOSE_release/train/JPEGImages/494dd91d,224,1920,1080,/datadrive2/MOSE_release/train/Annotations/494dd91d,494dd91d,0,223,/datadrive2/MOSE_release/train/Boxes/494dd91d
,/datadrive2/MOSE_release/train/JPEGImages/494ecef0,11,1920,1080,/datadrive2/MOSE_release/train/Annotations/494ecef0,494ecef0,0,10,/datadrive2/MOSE_release/train/Boxes/494ecef0
,/datadrive2/MOSE_release/train/JPEGImages/495be321,31,1280,720,/datadrive2/MOSE_release/train/Annotations/495be321,495be321,0,30,/datadrive2/MOSE_release/train/Boxes/495be321
,/datadrive2/MOSE_release/train/JPEGImages/4975a81d,59,1920,1080,/datadrive2/MOSE_release/train/Annotations/4975a81d,4975a81d,0,58,/datadrive2/MOSE_release/train/Boxes/4975a81d
,/datadrive2/MOSE_release/train/JPEGImages/49e5ff4e,60,1888,1080,/datadrive2/MOSE_release/train/Annotations/49e5ff4e,49e5ff4e,0,59,/datadrive2/MOSE_release/train/Boxes/49e5ff4e
,/datadrive2/MOSE_release/train/JPEGImages/49eb0315,59,1920,1080,/datadrive2/MOSE_release/train/Annotations/49eb0315,49eb0315,0,58,/datadrive2/MOSE_release/train/Boxes/49eb0315
,/datadrive2/MOSE_release/train/JPEGImages/49fc9f2e,32,1076,720,/datadrive2/MOSE_release/train/Annotations/49fc9f2e,49fc9f2e,0,31,/datadrive2/MOSE_release/train/Boxes/49fc9f2e
,/datadrive2/MOSE_release/train/JPEGImages/4a41cbf8,66,1280,720,/datadrive2/MOSE_release/train/Annotations/4a41cbf8,4a41cbf8,0,65,/datadrive2/MOSE_release/train/Boxes/4a41cbf8
,/datadrive2/MOSE_release/train/JPEGImages/4a6fb202,78,960,544,/datadrive2/MOSE_release/train/Annotations/4a6fb202,4a6fb202,0,77,/datadrive2/MOSE_release/train/Boxes/4a6fb202
,/datadrive2/MOSE_release/train/JPEGImages/4a7162bd,57,1280,720,/datadrive2/MOSE_release/train/Annotations/4a7162bd,4a7162bd,0,56,/datadrive2/MOSE_release/train/Boxes/4a7162bd
,/datadrive2/MOSE_release/train/JPEGImages/4b44dc50,82,1920,1080,/datadrive2/MOSE_release/train/Annotations/4b44dc50,4b44dc50,0,81,/datadrive2/MOSE_release/train/Boxes/4b44dc50
,/datadrive2/MOSE_release/train/JPEGImages/4b9223ee,86,1280,720,/datadrive2/MOSE_release/train/Annotations/4b9223ee,4b9223ee,0,85,/datadrive2/MOSE_release/train/Boxes/4b9223ee
,/datadrive2/MOSE_release/train/JPEGImages/4b96b2c8,37,1920,1080,/datadrive2/MOSE_release/train/Annotations/4b96b2c8,4b96b2c8,0,36,/datadrive2/MOSE_release/train/Boxes/4b96b2c8
,/datadrive2/MOSE_release/train/JPEGImages/4bda7a76,27,1280,720,/datadrive2/MOSE_release/train/Annotations/4bda7a76,4bda7a76,0,26,/datadrive2/MOSE_release/train/Boxes/4bda7a76
,/datadrive2/MOSE_release/train/JPEGImages/4c42c747,58,640,362,/datadrive2/MOSE_release/train/Annotations/4c42c747,4c42c747,0,57,/datadrive2/MOSE_release/train/Boxes/4c42c747
,/datadrive2/MOSE_release/train/JPEGImages/4c56bbea,44,960,472,/datadrive2/MOSE_release/train/Annotations/4c56bbea,4c56bbea,0,43,/datadrive2/MOSE_release/train/Boxes/4c56bbea
,/datadrive2/MOSE_release/train/JPEGImages/4c83eab8,27,720,1280,/datadrive2/MOSE_release/train/Annotations/4c83eab8,4c83eab8,0,26,/datadrive2/MOSE_release/train/Boxes/4c83eab8
,/datadrive2/MOSE_release/train/JPEGImages/4c94e4f3,59,1920,1080,/datadrive2/MOSE_release/train/Annotations/4c94e4f3,4c94e4f3,0,58,/datadrive2/MOSE_release/train/Boxes/4c94e4f3
,/datadrive2/MOSE_release/train/JPEGImages/4ca87c14,19,551,360,/datadrive2/MOSE_release/train/Annotations/4ca87c14,4ca87c14,0,18,/datadrive2/MOSE_release/train/Boxes/4ca87c14
,/datadrive2/MOSE_release/train/JPEGImages/4cb11a5f,42,1080,1920,/datadrive2/MOSE_release/train/Annotations/4cb11a5f,4cb11a5f,0,41,/datadrive2/MOSE_release/train/Boxes/4cb11a5f
,/datadrive2/MOSE_release/train/JPEGImages/4cc8528a,108,1460,864,/datadrive2/MOSE_release/train/Annotations/4cc8528a,4cc8528a,0,107,/datadrive2/MOSE_release/train/Boxes/4cc8528a
,/datadrive2/MOSE_release/train/JPEGImages/4ce088c6,197,1920,1080,/datadrive2/MOSE_release/train/Annotations/4ce088c6,4ce088c6,0,196,/datadrive2/MOSE_release/train/Boxes/4ce088c6
,/datadrive2/MOSE_release/train/JPEGImages/4d09d22a,12,1280,720,/datadrive2/MOSE_release/train/Annotations/4d09d22a,4d09d22a,0,11,/datadrive2/MOSE_release/train/Boxes/4d09d22a
,/datadrive2/MOSE_release/train/JPEGImages/4d65f873,47,551,360,/datadrive2/MOSE_release/train/Annotations/4d65f873,4d65f873,0,46,/datadrive2/MOSE_release/train/Boxes/4d65f873
,/datadrive2/MOSE_release/train/JPEGImages/4d8baafe,123,1920,1080,/datadrive2/MOSE_release/train/Annotations/4d8baafe,4d8baafe,0,122,/datadrive2/MOSE_release/train/Boxes/4d8baafe
,/datadrive2/MOSE_release/train/JPEGImages/4d979d99,22,1920,945,/datadrive2/MOSE_release/train/Annotations/4d979d99,4d979d99,0,21,/datadrive2/MOSE_release/train/Boxes/4d979d99
,/datadrive2/MOSE_release/train/JPEGImages/4e016d5a,72,1920,1080,/datadrive2/MOSE_release/train/Annotations/4e016d5a,4e016d5a,0,71,/datadrive2/MOSE_release/train/Boxes/4e016d5a
,/datadrive2/MOSE_release/train/JPEGImages/4e0597a0,240,1920,945,/datadrive2/MOSE_release/train/Annotations/4e0597a0,4e0597a0,0,239,/datadrive2/MOSE_release/train/Boxes/4e0597a0
,/datadrive2/MOSE_release/train/JPEGImages/4e2b4dc7,45,966,622,/datadrive2/MOSE_release/train/Annotations/4e2b4dc7,4e2b4dc7,0,44,/datadrive2/MOSE_release/train/Boxes/4e2b4dc7
,/datadrive2/MOSE_release/train/JPEGImages/4e3020fe,25,1709,820,/datadrive2/MOSE_release/train/Annotations/4e3020fe,4e3020fe,0,24,/datadrive2/MOSE_release/train/Boxes/4e3020fe
,/datadrive2/MOSE_release/train/JPEGImages/4e4483e7,20,1280,520,/datadrive2/MOSE_release/train/Annotations/4e4483e7,4e4483e7,0,19,/datadrive2/MOSE_release/train/Boxes/4e4483e7
,/datadrive2/MOSE_release/train/JPEGImages/4e6aa1e8,50,1080,1920,/datadrive2/MOSE_release/train/Annotations/4e6aa1e8,4e6aa1e8,0,49,/datadrive2/MOSE_release/train/Boxes/4e6aa1e8
,/datadrive2/MOSE_release/train/JPEGImages/4ea934d8,49,2336,1080,/datadrive2/MOSE_release/train/Annotations/4ea934d8,4ea934d8,0,48,/datadrive2/MOSE_release/train/Boxes/4ea934d8
